flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
4694,10.31,218,198,20,0.28,0,265
4695,5.7,248,232,16,0.21,0,292
4696,7.97,241,205,36,0.24,1,285
4697,3.54,238,195,43,0.03,0,245
4698,9.18,61,61,0,0.17,0,94
4699,6.85,288,221,67,0.25,0,331
4700,10.28,153,116,37,0.26,1,192
4701,9.59,130,93,37,0.01,0,153
4702,3.37,246,233,13,0.28,0,285
4703,8.87,176,145,31,0.01,0,193
4704,9.8,63,55,8,0.18,0,96
4705,4.81,83,75,8,0.21,0,99
4706,2.9,97,81,16,0.03,0,110
4707,3.02,110,85,25,0.01,1,115
4708,5.96,258,257,1,0.24,0,298
4709,6.17,84,60,24,0.12,1,99
4710,7.1,168,128,40,0.03,0,174
4711,3.07,114,89,25,0.23,0,131
4712,10.46,108,84,24,0.25,0,141
4713,3.84,291,258,33,0.18,0,316
4714,5.04,291,226,65,0.05,1,289
4715,6.29,85,76,9,0.0,0,95
4716,6.49,256,187,69,0.21,0,285
4717,3.37,196,186,10,0.17,0,218
4718,5.45,292,267,25,0.2,1,323
4719,2.87,91,76,15,0.24,0,107
4720,9.47,118,107,11,0.13,1,143
4721,9.47,196,172,24,0.04,0,224
4722,6.09,156,133,23,0.28,0,194
4723,8.85,88,66,22,0.16,0,112
4724,9.1,118,100,18,0.18,0,156
4725,2.52,229,205,24,0.28,0,262
4726,11.63,61,57,4,0.28,0,92
4727,10.39,132,116,16,0.17,1,172
4728,4.84,224,190,34,0.09,1,248
4729,4.68,253,197,56,0.3,1,297
4730,2.38,85,82,3,0.2,0,96
4731,2.52,175,164,11,0.12,0,184
4732,9.23,112,100,12,0.17,0,141
4733,7.23,125,112,13,0.12,1,161
4734,10.05,131,116,15,0.27,1,165
4735,9.21,290,221,69,0.14,0,324
4736,7.65,100,91,9,0.25,0,130
4737,8.55,289,246,43,0.25,0,343
4738,1.2,92,75,17,0.25,0,97
4739,4.43,83,78,5,0.22,0,101
4740,8.02,289,227,62,0.26,0,330
4741,3.08,146,123,23,0.12,1,154
4742,1.36,98,85,13,0.03,0,104
4743,10.37,195,148,47,0.25,0,231
4744,9.16,174,162,12,0.15,1,209
4745,3.92,238,175,63,0.04,0,241
4746,8.57,106,89,17,0.03,0,121
4747,9.72,142,117,25,0.05,0,162
4748,4.37,158,117,41,0.23,0,181
4749,1.4,54,41,13,0.21,0,61
4750,11.4,266,218,48,0.06,1,294
4751,4.8,73,57,16,0.25,0,90
4752,2.17,270,235,35,0.08,0,278
4753,6.41,241,202,39,0.24,0,279
4754,9.45,108,106,2,0.15,0,147
4755,4.99,87,85,2,0.22,1,112
4756,5.43,210,158,52,0.11,1,225
4757,3.67,59,58,1,0.1,0,66
4758,11.93,214,204,10,0.25,1,267
4759,3.17,274,209,65,0.01,0,266
4760,8.18,264,264,0,0.29,1,319
4761,11.18,299,274,25,0.19,0,342
4762,4.32,175,145,30,0.13,1,192
4763,11.74,60,50,10,0.19,1,104
4764,11.42,73,56,17,0.04,0,101
4765,10.73,137,117,20,0.15,0,174
4766,4.93,248,211,37,0.3,1,295
4767,8.71,163,128,35,0.07,1,183
4768,9.37,70,60,10,0.22,0,99
4769,11.87,197,162,35,0.13,1,226
4770,2.98,294,215,79,0.2,0,317
4771,9.43,59,52,7,0.06,0,84
4772,4.73,266,236,30,0.14,0,287
4773,2.93,224,224,0,0.29,0,270
4774,6.79,277,227,50,0.06,1,289
4775,9.73,289,287,2,0.19,0,355
4776,7.18,224,191,33,0.17,1,257
4777,6.91,192,146,46,0.17,0,217
4778,11.95,221,185,36,0.18,0,274
4779,5.39,281,259,22,0.15,0,300
4780,7.77,281,215,66,0.01,0,288
4781,5.02,291,268,23,0.27,0,337
4782,5.32,239,187,52,0.25,0,271
4783,8.65,183,150,33,0.05,0,204
4784,11.32,278,264,14,0.12,0,320
4785,6.97,115,84,31,0.23,0,147
4786,9.45,253,238,15,0.29,0,313
4787,3.8,171,121,50,0.29,1,198
4788,4.9,181,181,0,0.27,1,220
4789,6.52,72,67,5,0.05,0,83
4790,1.22,62,59,3,0.27,0,74
4791,3.78,258,257,1,0.26,0,302
4792,7.66,208,163,45,0.11,1,224
4793,1.16,65,52,13,0.12,0,74
4794,3.91,90,69,21,0.14,0,92
4795,6.65,267,247,20,0.2,0,319
4796,7.3,269,234,35,0.08,0,291
4797,11.18,50,41,9,0.01,0,73
4798,8.81,160,139,21,0.04,1,185
4799,5.56,61,49,12,0.13,0,80
4800,11.23,278,226,52,0.08,0,318
4801,9.63,168,163,5,0.23,0,220
4802,3.2,233,179,54,0.03,0,228
4803,4.18,227,178,49,0.28,1,259
4804,8.43,69,56,13,0.27,0,93
4805,8.04,243,232,11,0.27,1,298
4806,9.69,85,79,6,0.22,0,125
4807,9.13,128,113,15,0.03,0,144
4808,8.63,215,197,18,0.13,1,247
4809,11.85,199,186,13,0.04,0,227
4810,7.8,157,120,37,0.3,1,197
4811,2.24,238,193,45,0.1,0,249
4812,10.45,227,189,38,0.18,1,272
4813,3.77,145,136,9,0.23,0,168
4814,9.55,108,79,29,0.28,0,141
4815,11.61,69,66,3,0.23,1,108
4816,9.27,213,163,50,0.2,1,247
4817,8.36,175,125,50,0.14,1,200
4818,7.14,146,115,31,0.18,1,178
4819,6.28,192,135,57,0.03,1,210
4820,4.88,111,90,21,0.27,0,132
4821,8.0,291,273,18,0.16,0,342
4822,9.26,287,270,17,0.01,0,306
4823,8.46,180,163,17,0.28,0,228
4824,3.18,142,142,0,0.15,0,159
4825,6.43,288,230,58,0.26,0,325
4826,9.71,140,129,11,0.26,0,187
4827,6.23,182,138,44,0.24,0,211
4828,6.9,172,154,18,0.02,0,194
4829,9.48,233,200,33,0.07,0,263
4830,8.27,208,148,60,0.26,0,246
4831,6.68,135,126,9,0.27,1,171
4832,11.06,212,167,45,0.14,1,251
4833,2.79,167,130,37,0.13,0,183
4834,11.95,248,232,16,0.05,0,279
4835,2.31,247,210,37,0.29,0,284
4836,1.16,75,68,7,0.06,0,87
4837,10.79,167,129,38,0.06,0,192
4838,3.69,50,41,9,0.2,0,60
4839,9.03,260,223,37,0.07,0,282
4840,9.92,56,43,13,0.28,0,91
4841,10.73,213,198,15,0.0,1,236
4842,11.92,125,97,28,0.0,1,152
4843,4.23,261,194,67,0.15,0,277
4844,8.81,136,101,35,0.15,0,168
4845,2.27,202,155,47,0.05,0,205
4846,5.47,143,126,17,0.15,0,172
4847,10.63,236,167,69,0.12,1,270
4848,5.04,110,98,12,0.27,0,135
4849,8.32,78,64,14,0.0,1,103
4850,6.54,144,138,6,0.29,0,179
4851,8.81,67,48,19,0.19,1,93
4852,11.7,90,71,19,0.05,0,114
4853,3.5,196,152,44,0.01,1,200
4854,7.31,295,290,5,0.16,0,338
4855,10.49,181,140,41,0.07,0,208
4856,6.3,242,186,56,0.09,0,251
4857,1.86,90,72,18,0.07,0,85
4858,8.04,172,157,15,0.2,1,201
4859,5.99,192,164,28,0.17,1,221
4860,4.39,231,224,7,0.02,1,247
4861,10.34,241,207,34,0.16,0,285
4862,7.69,249,231,18,0.24,1,293
4863,11.27,192,172,20,0.02,0,220
4864,9.87,256,244,12,0.27,0,310
4865,8.62,227,212,15,0.17,0,272
4866,1.06,280,274,6,0.29,0,319
4867,5.71,71,52,19,0.04,0,89
4868,3.17,195,164,31,0.3,0,225
4869,11.02,129,114,15,0.19,0,174
4870,4.57,179,151,28,0.17,1,201
4871,4.15,85,69,16,0.15,0,100
4872,6.69,69,50,19,0.01,0,79
4873,3.9,193,183,10,0.28,0,239
4874,3.31,116,106,10,0.19,0,139
4875,7.59,169,120,49,0.03,0,184
4876,1.98,207,184,23,0.01,0,210
4877,1.64,104,104,0,0.02,0,106
4878,5.09,115,110,5,0.18,0,141
4879,8.93,276,274,2,0.18,0,323
4880,7.99,75,53,22,0.15,1,97
4881,5.65,234,215,19,0.09,0,260
4882,7.22,246,178,68,0.16,0,272
4883,6.29,179,126,53,0.15,1,198
4884,11.3,292,240,52,0.01,0,319
4885,1.6,105,104,1,0.08,0,109
4886,9.06,261,255,6,0.02,1,277
4887,10.8,239,205,34,0.27,0,288
4888,9.84,83,73,10,0.22,0,116
4889,3.02,275,225,50,0.3,0,318
4890,4.26,295,257,38,0.09,0,308
4891,8.89,105,76,29,0.26,0,154
4892,1.93,104,88,16,0.18,0,116
4893,9.93,69,55,14,0.14,0,97
4894,8.91,99,73,26,0.07,0,114
4895,9.03,202,194,8,0.22,0,238
4896,2.1,133,124,9,0.27,0,146
4897,8.9,202,196,6,0.07,0,237
4898,8.48,102,98,4,0.05,0,132
4899,10.14,191,162,29,0.21,0,231
4900,3.37,237,215,22,0.29,1,270
4901,1.25,160,140,20,0.22,0,176
4902,5.1,285,201,84,0.09,0,301
4903,2.64,220,210,10,0.13,0,237
4904,7.14,284,238,46,0.12,0,306
4905,11.26,239,232,7,0.26,1,295
4906,5.31,280,254,26,0.23,0,319
4907,10.6,253,213,40,0.18,1,298
4908,1.0,161,116,45,0.08,0,150
4909,4.52,118,105,13,0.28,1,145
4910,1.33,240,236,4,0.2,0,264
4911,5.95,51,46,5,0.29,1,70
4912,10.99,231,221,10,0.17,0,280
4913,2.07,65,61,4,0.25,0,71
4914,7.67,232,189,43,0.24,0,272
4915,5.97,143,141,2,0.1,0,168
4916,11.45,288,248,40,0.29,1,354
4917,2.35,220,180,40,0.01,0,223
4918,3.33,238,208,30,0.23,0,271
4919,3.27,215,214,1,0.29,1,258
4920,5.77,94,67,27,0.1,0,104
4921,5.5,175,156,19,0.19,1,209
4922,10.83,228,175,53,0.17,1,258
4923,7.65,219,198,21,0.23,0,261
4924,8.53,73,63,10,0.26,1,99
4925,6.85,164,145,19,0.18,0,184
4926,2.01,207,186,21,0.24,0,230
4927,5.9,214,213,1,0.09,0,238
4928,11.99,298,266,32,0.07,0,339
4929,10.52,172,127,45,0.13,1,210
4930,11.04,230,183,47,0.2,1,271
4931,10.06,240,230,10,0.06,0,264
4932,2.13,280,231,49,0.2,0,297
4933,5.05,188,138,50,0.12,1,206
4934,1.03,127,101,26,0.24,0,144
4935,4.34,200,192,8,0.01,0,208
4936,2.19,166,123,43,0.2,0,174
4937,7.26,129,118,11,0.19,1,163
4938,8.45,99,86,13,0.28,0,126
4939,10.87,134,113,21,0.21,1,169
4940,9.74,232,173,59,0.24,1,275
4941,11.32,232,168,64,0.27,0,269
4942,1.59,53,39,14,0.2,0,65
4943,3.11,274,274,0,0.09,1,307
4944,8.27,231,168,63,0.26,0,270
4945,5.6,110,109,1,0.22,1,136
4946,5.28,160,148,12,0.13,1,182
4947,4.64,127,108,19,0.21,0,150
4948,5.43,132,113,19,0.26,1,156
4949,7.6,300,246,54,0.29,1,347
4950,6.96,182,156,26,0.29,1,219
4951,6.64,149,108,41,0.1,0,166
4952,8.4,272,253,19,0.13,0,302
4953,5.26,286,263,23,0.03,0,293
4954,3.76,195,142,53,0.07,0,199
4955,2.83,221,216,5,0.26,0,250
4956,6.15,80,66,14,0.11,1,101
4957,9.16,168,134,34,0.19,0,183
4958,9.32,143,122,21,0.2,0,171
4959,8.34,198,157,41,0.23,0,241
4960,5.11,224,213,11,0.05,1,240
4961,7.47,79,59,20,0.09,0,99
4962,7.28,104,100,4,0.13,0,128
4963,6.33,154,136,18,0.11,0,172
4964,7.95,245,240,5,0.29,1,305
4965,6.41,246,206,40,0.25,0,282
4966,7.22,90,72,18,0.14,0,107
4967,9.44,222,160,62,0.26,1,266
4968,3.99,123,96,27,0.1,1,125
4969,9.75,268,225,43,0.24,1,315
4970,2.49,257,186,71,0.07,0,256
4971,1.73,207,178,29,0.23,0,228
4972,11.78,126,105,21,0.14,1,158
4973,11.53,277,228,49,0.03,0,303
4974,3.54,134,118,16,0.08,1,151
4975,5.88,222,167,55,0.12,0,242
4976,3.05,294,278,16,0.22,0,330
4977,6.34,153,128,25,0.02,0,169
4978,10.13,222,174,48,0.2,0,264
4979,11.46,128,94,34,0.21,0,166
4980,7.98,261,192,69,0.2,0,299
4981,6.19,133,113,20,0.23,1,149
4982,7.64,222,180,42,0.05,0,239
4983,4.43,232,205,27,0.18,0,261
4984,11.19,236,203,33,0.28,1,284
4985,10.57,182,133,49,0.18,0,217
4986,7.14,295,213,82,0.18,0,328
4987,5.92,295,216,79,0.22,1,326
4988,4.23,173,166,7,0.1,0,195
4989,3.3,81,61,20,0.21,1,99
4990,10.34,55,40,15,0.27,1,92
4991,7.05,143,128,15,0.0,1,164
4992,4.58,75,64,11,0.26,0,101
4993,6.18,86,66,20,0.07,0,98
4994,10.01,62,52,10,0.14,0,88
4995,2.37,142,100,42,0.26,0,146
4996,10.72,246,213,33,0.25,1,292
4997,10.87,74,59,15,0.27,0,115
4998,11.41,190,145,45,0.28,0,234
4999,6.58,265,226,39,0.13,1,293
5000,3.39,272,203,69,0.2,0,296
